1689861617.318,74.219,27.832,21.484,66.895
1689861617.322,92.773,28.32,16.113,43.457
1689861617.326,89.355,32.715,20.508,44.922
1689861617.329,66.406,32.227,28.32,59.082
1689861617.333,57.617,29.785,20.996,30.762
1689861617.337,61.523,27.832,31.25,33.203
1689861617.341,33.203,28.809,48.34,48.828
1689861617.345,11.23,27.832,39.062,15.625
1689861617.349,36.133,30.762,27.344,11.719
1689861617.353,32.715,35.156,26.855,21.973
1689861617.357,-0.488,24.902,27.344,6.348
1689861617.361,-20.02,20.02,29.297,3.906
1689861617.365,19.043,21.973,24.414,6.348
1689861617.369,54.199,21.973,22.461,7.324
1689861617.372,43.945,22.461,34.668,14.648
1689861617.376,7.324,23.926,32.227,4.395
1689861617.38,-4.883,35.645,27.344,20.996
1689861617.384,17.578,33.203,36.133,38.086
1689861617.388,20.996,25.879,41.016,5.371
1689861617.392,7.324,29.785,41.504,7.812
1689861617.396,-26.367,29.785,36.621,11.23
1689861617.4,-32.715,27.832,20.508,10.254
1689861617.404,-23.438,21.484,20.996,5.371
1689861617.408,-12.207,23.926,29.785,-11.23
1689861617.411,17.09,34.668,29.785,-1.953
1689861617.415,66.895,41.992,45.41,20.996
1689861617.419,25.879,31.738,42.48,-0.488
1689861617.423,-60.059,16.602,17.09,-46.875
1689861617.427,-24.414,28.809,25.391,-19.043
1689861617.431,-33.691,32.227,38.086,3.418
1689861617.435,-48.34,29.785,47.363,16.602
1689861617.439,-17.578,30.273,53.711,62.012
1689861617.443,-13.184,26.367,45.41,60.059
1689861617.447,-6.836,29.297,36.133,31.738
1689861617.45,-10.254,34.18,47.852,26.855
1689861617.454,-33.203,17.578,24.414,1.953
1689861617.458,-28.32,18.066,10.254,-7.324
1689861617.462,9.277,37.109,42.48,-4.395
1689861617.466,11.719,32.715,42.48,-17.09
1689861617.47,17.578,32.715,34.18,-9.766
1689861617.474,15.625,33.691,40.527,9.277
1689861617.478,9.766,29.297,37.109,5.859
1689861617.482,12.695,21.973,33.203,8.789
1689861617.486,8.789,20.508,42.48,12.207
1689861617.49,-0.977,20.996,39.062,35.645
1689861617.493,-2.93,19.043,40.527,76.172
1689861617.497,-3.418,17.578,43.945,107.422
1689861617.501,-10.254,14.648,36.621,119.141
1689861617.505,1.465,17.578,32.227,63.965
1689861617.509,21.973,18.555,35.156,7.812
1689861617.513,39.551,34.668,44.434,-27.832
1689861617.517,49.316,42.48,47.363,-27.832
1689861617.521,63.477,30.762,41.016,-14.16
1689861617.525,60.547,29.785,27.832,-11.719
1689861617.529,56.641,32.715,24.902,-12.207
1689861617.532,118.652,44.434,71.289,-5.371
1689861617.536,161.621,43.457,73.73,-13.672
