0.35291494978919474,0.38587336954572077,0.2806570778764844
0.40592566070806246,0.4799563670634755,0.3601752977551243
0.3451060007697008,0.503461823606324,0.3394438689903056
0.27115323983697753,0.2642649490546685,0.6305431171648054
0.34050557355243616,0.6391986941890218,0.3906067049121339
0.31517957433523947,0.417673989208247,0.4448614386379638
0.42828411539863,0.3140824442440132,0.4101554880756631
0.4344430831851958,0.3344741019153921,0.37679953761243173
0.3607509050647053,0.31202017003813887,0.3998673706375953
0.3552145414650618,0.6178936661501953,0.30735139691911
0.39990139746901116,0.3325040990773985,0.5806106174797513
0.3351555959077327,0.5425530650549824,0.281122432329133
0.41454478979711196,0.26988301758817984,0.503592808401939
