1687428434.35,420.41,29.785,42.48,86.914
1687428434.354,-90.332,28.32,43.457,-2.441
1687428434.358,-426.758,26.367,44.434,-52.246
1687428434.362,-179.199,24.902,41.992,-10.254
1687428434.366,348.633,25.879,38.086,73.73
1687428434.37,462.891,24.414,38.086,86.914
1687428434.374,-19.531,24.902,40.039,5.371
1687428434.378,-422.363,22.949,38.086,-49.805
1687428434.381,-236.328,22.461,41.992,-14.16
1687428434.385,295.41,24.414,39.551,62.988
1687428434.389,486.328,21.484,31.25,89.844
1687428434.393,52.246,22.949,30.762,20.02
1687428434.397,-388.184,26.367,34.18,-47.363
1687428434.401,-271.484,27.832,36.133,-32.715
1687428434.405,238.77,28.809,30.273,47.852
1687428434.409,512.695,32.715,31.738,95.215
1687428434.413,138.184,36.133,33.691,31.738
1687428434.417,-347.656,36.133,36.621,-40.039
1687428434.421,-304.199,38.086,42.969,-30.273
1687428434.424,177.734,35.156,41.504,40.039
1687428434.428,514.648,31.738,37.598,93.262
1687428434.432,206.543,32.227,38.574,38.086
1687428434.436,-320.801,34.18,40.527,-41.016
1687428434.44,-348.633,32.715,40.039,-36.133
1687428434.444,114.258,30.273,37.598,31.25
1687428434.448,501.465,29.785,37.598,93.75
1687428434.452,265.625,31.25,45.41,60.059
1687428434.456,-270.508,34.668,45.898,-26.855
1687428434.46,-372.07,37.109,42.48,-37.598
1687428434.464,50.293,36.133,42.969,36.133
1687428434.467,482.422,36.133,45.41,108.398
1687428434.471,320.312,38.086,43.457,78.125
1687428434.475,-217.285,40.527,39.062,-9.766
1687428434.479,-395.508,39.062,41.992,-31.25
1687428434.483,-22.949,35.645,40.527,26.367
1687428434.487,452.148,36.621,40.039,100.098
1687428434.491,379.395,40.527,41.016,79.59
1687428434.495,-155.273,38.086,43.457,-7.812
1687428434.499,-408.203,33.691,45.41,-43.457
1687428434.503,-85.449,29.785,41.016,3.906
1687428434.506,413.086,21.973,40.039,83.008
1687428434.51,414.062,22.461,40.527,90.332
1687428434.514,-105.957,23.926,41.504,0.977
1687428434.518,-417.48,27.344,43.945,-42.969
1687428434.522,-149.414,28.32,44.922,5.371
1687428434.526,366.211,24.414,44.434,83.008
1687428434.53,454.59,23.438,39.062,93.75
1687428434.534,-32.715,25.879,35.645,7.324
1687428434.538,-406.25,28.32,32.715,-47.363
1687428434.542,-208.496,24.414,34.18,-14.16
1687428434.546,306.641,22.949,34.18,67.383
1687428434.549,479.004,24.902,31.25,93.262
1687428434.553,37.598,25.391,36.621,13.672
1687428434.557,-397.461,23.926,39.062,-41.504
1687428434.561,-264.648,21.484,36.133,-17.578
1687428434.565,253.418,21.973,32.715,54.688
1687428434.569,503.418,23.926,31.25,95.215
1687428434.573,111.328,25.391,34.18,30.762
1687428434.577,-363.281,23.926,38.574,-38.086
1687428434.581,-298.828,25.391,41.016,-26.855
1687428434.585,185.547,25.879,37.598,46.387
1687428434.589,497.07,21.973,35.156,97.656
1687428434.592,168.945,23.438,41.504,40.039
1687428434.596,-340.82,26.367,41.504,-39.551
1687428434.6,-352.051,25.391,34.668,-36.133
1687428434.604,110.84,23.438,33.203,44.434
1687428434.608,486.816,26.855,34.18,103.027
1687428434.612,235.84,29.297,36.621,54.688
