"[1688390356.0797834, 1688390356.083222, 1688390356.0866604, 1688390356.0900989, 1688390356.0935373, 1688390356.0969758, 1688390356.1004143, 1688390356.1038527, 1688390356.1072912, 1688390356.1107297, 1688390356.1141682, 1688390356.1176066]",-940.4296875,-675.537109375,-585.1643880208334,-958.3333333333334
"[1688390356.1266203, 1688390356.1301053, 1688390356.1335902, 1688390356.1370752, 1688390356.1405602, 1688390356.144045, 1688390356.14753, 1688390356.151015, 1688390356.1545, 1688390356.157985, 1688390356.1614697, 1688390356.1649547]",-662.59765625,-630.9814453125,-541.4632161458334,-969.6044921875
"[1688390356.1735127, 1688390356.177036, 1688390356.1805594, 1688390356.1840827, 1688390356.187606, 1688390356.1911294, 1688390356.194653, 1688390356.1981764, 1688390356.2016997, 1688390356.205223, 1688390356.2087464, 1688390356.2122698]",-550.6184895833334,-614.6240234375,-457.1126302083333,-938.1103515625
"[1688390356.2203386, 1688390356.2238934, 1688390356.2274485, 1688390356.2310033, 1688390356.2345583, 1688390356.2381132, 1688390356.2416682, 1688390356.245223, 1688390356.248778, 1688390356.252333, 1688390356.255888, 1688390356.2594428]",-300.29296875,-656.5755208333334,-482.2184244791667,-953.61328125
"[1688390356.2670867, 1688390356.2706678, 1688390356.274249, 1688390356.2778301, 1688390356.2814114, 1688390356.2849925, 1688390356.2885737, 1688390356.2921548, 1688390356.2957358, 1688390356.2993171, 1688390356.3028982, 1688390356.3064795]",-402.3030598958333,-620.8902994791666,-448.1201171875,-894.6126302083334
"[1688390356.3137968, 1688390356.3174002, 1688390356.3210034, 1688390356.324607, 1688390356.3282104, 1688390356.3318138, 1688390356.335417, 1688390356.3390205, 1688390356.342624, 1688390356.3462272, 1688390356.3498306, 1688390356.353434]",-508.7890625,-600.4638671875,-443.359375,-908.2845052083334
"[1688390356.3604069, 1688390356.3640292, 1688390356.3676512, 1688390356.3712733, 1688390356.3748953, 1688390356.3785176, 1688390356.3821397, 1688390356.3857617, 1688390356.3893838, 1688390356.393006, 1688390356.3966281, 1688390356.4002502]",-589.9658203125,-596.7610677083334,-404.9072265625,-930.908203125
"[1688390356.4069202, 1688390356.410558, 1688390356.414196, 1688390356.417834, 1688390356.421472, 1688390356.42511, 1688390356.428748, 1688390356.432386, 1688390356.436024, 1688390356.439662, 1688390356.4433, 1688390356.4469378]",-431.6813151041667,-573.1608072916666,-363.9322916666667,-850.6266276041666
"[1688390356.453393, 1688390356.4570448, 1688390356.4606967, 1688390356.4643486, 1688390356.4680002, 1688390356.471652, 1688390356.475304, 1688390356.4789555, 1688390356.4826074, 1688390356.4862592, 1688390356.489911, 1688390356.4935627]",-323.1608072916667,-590.7796223958334,-395.1416015625,-762.1256510416666
"[1688390356.499706, 1688390356.5033693, 1688390356.5070326, 1688390356.510696, 1688390356.5143595, 1688390356.5180228, 1688390356.521686, 1688390356.5253494, 1688390356.5290127, 1688390356.532676, 1688390356.5363393, 1688390356.5400026]",-421.4680989583333,-578.7760416666666,-480.3466796875,-842.2037760416666
"[1688390356.5459704, 1688390356.549644, 1688390356.5533173, 1688390356.5569909, 1688390356.5606642, 1688390356.5643377, 1688390356.568011, 1688390356.5716846, 1688390356.575358, 1688390356.5790315, 1688390356.5827048, 1688390356.5863783]",-416.4225260416667,-475.1383463541667,-395.0602213541667,-938.6393229166666
"[1688390356.5921638, 1688390356.595846, 1688390356.5995283, 1688390356.6032104, 1688390356.6068928, 1688390356.610575, 1688390356.614257, 1688390356.6179395, 1688390356.6216216, 1688390356.625304, 1688390356.6289861, 1688390356.6326685]",-171.71223958333334,-363.1591796875,-243.61165364583334,-733.5205078125
"[1688390356.6383104, 1688390356.6420004, 1688390356.6456904, 1688390356.6493804, 1688390356.6530707, 1688390356.6567607, 1688390356.6604507, 1688390356.6641407, 1688390356.6678307, 1688390356.6715207, 1688390356.6752107, 1688390356.6789007]",-405.6396484375,-394.0022786458333,-362.5895182291667,-714.6402994791666
"[1688390356.6843371, 1688390356.6880338, 1688390356.6917305, 1688390356.6954272, 1688390356.6991236, 1688390356.7028203, 1688390356.706517, 1688390356.7102137, 1688390356.71391, 1688390356.7176068, 1688390356.7213035, 1688390356.7250001]",-562.6627604166666,-340.2913411458333,-429.6468098958333,-918.3756510416666
"[1688390356.7303326, 1688390356.7340353, 1688390356.7377377, 1688390356.7414403, 1688390356.745143, 1688390356.7488453, 1688390356.752548, 1688390356.7562504, 1688390356.759953, 1688390356.7636557, 1688390356.767358, 1688390356.7710607]",-356.8115234375,-311.9303385416667,-419.189453125,-970.0927734375
"[1688390356.7762113, 1688390356.779919, 1688390356.7836266, 1688390356.787334, 1688390356.7910416, 1688390356.7947493, 1688390356.7984567, 1688390356.8021643, 1688390356.805872, 1688390356.8095796, 1688390356.813287, 1688390356.8169947]",-363.6881510416667,-310.9537760416667,-452.7587890625,-915.9749348958334
"[1688390356.8220308, 1688390356.8257427, 1688390356.829455, 1688390356.8331668, 1688390356.8368788, 1688390356.840591, 1688390356.844303, 1688390356.8480148, 1688390356.8517268, 1688390356.855439, 1688390356.859151, 1688390356.8628628]",-697.6318359375,-347.6155598958333,-604.4921875,-969.8486328125
"[1688390356.867802, 1688390356.871518, 1688390356.875234, 1688390356.8789499, 1688390356.8826656, 1688390356.8863816, 1688390356.8900976, 1688390356.8938136, 1688390356.8975296, 1688390356.9012454, 1688390356.9049613, 1688390356.9086773]",-350.5452473958333,-334.47265625,-641.0725911458334,-970.703125
"[1688390356.9135728, 1688390356.9172924, 1688390356.921012, 1688390356.9247315, 1688390356.928451, 1688390356.9321706, 1688390356.9358902, 1688390356.9396098, 1688390356.9433293, 1688390356.9470491, 1688390356.9507687, 1688390356.9544883]",-274.5768229166667,-238.037109375,-531.6162109375,-958.251953125
"[1688390356.9593115, 1688390356.9630344, 1688390356.9667573, 1688390356.97048, 1688390356.9742029, 1688390356.9779258, 1688390356.9816487, 1688390356.9853716, 1688390356.9890945, 1688390356.9928174, 1688390356.99654, 1688390357.000263]",-468.0582682291667,-215.53548177083334,-504.4759114583333,-920.2473958333334
"[1688390357.0049622, 1688390357.008688, 1688390357.0124137, 1688390357.0161393, 1688390357.019865, 1688390357.0235906, 1688390357.0273163, 1688390357.031042, 1688390357.0347676, 1688390357.0384934, 1688390357.042219, 1688390357.0459447]",-438.1917317708333,-212.36165364583334,-476.2776692708333,-870.7682291666666
"[1688390357.050567, 1688390357.054295, 1688390357.0580232, 1688390357.0617514, 1688390357.0654795, 1688390357.0692077, 1688390357.0729358, 1688390357.076664, 1688390357.0803921, 1688390357.0841203, 1688390357.0878484, 1688390357.0915766]",-327.8401692708333,-188.96484375,-490.1529947916667,-827.1484375
"[1688390357.096142, 1688390357.0998724, 1688390357.103603, 1688390357.1073332, 1688390357.1110637, 1688390357.114794, 1688390357.1185246, 1688390357.1222548, 1688390357.1259854, 1688390357.1297157, 1688390357.1334462, 1688390357.1371765, 1688390357.1420946, 1688390357.145828, 1688390357.1495616, 1688390357.153295, 1688390357.1570284, 1688390357.160762, 1688390357.1644955, 1688390357.168229, 1688390357.1719625, 1688390357.1756961, 1688390357.1794295, 1688390357.1831632]",-292.6025390625,-124.12516276041667,-413.9200846354167,-748.3927408854166
"[1688390357.1905751, 1688390357.1943178, 1688390357.1980608, 1688390357.2018034, 1688390357.2055464, 1688390357.209289, 1688390357.213032, 1688390357.2167747, 1688390357.2205176, 1688390357.2242603, 1688390357.228003, 1688390357.231746]",-250.244140625,-113.48470052083333,-378.0924479166667,-475.7893880208333
"[1688390357.2388222, 1688390357.2425733, 1688390357.246324, 1688390357.250075, 1688390357.2538261, 1688390357.257577, 1688390357.261328, 1688390357.265079, 1688390357.26883, 1688390357.2725809, 1688390357.276332, 1688390357.280083]",-563.4765625,-84.9609375,-444.82421875,-557.8206380208334
"[1688390357.286871, 1688390357.2906294, 1688390357.2943876, 1688390357.2981458, 1688390357.301904, 1688390357.3056622, 1688390357.3094203, 1688390357.3131785, 1688390357.3169367, 1688390357.320695, 1688390357.324453, 1688390357.3282113]",-163.6962890625,-104.08528645833333,-447.6725260416667,-389.4856770833333
"[1688390357.3347714, 1688390357.338536, 1688390357.342301, 1688390357.3460655, 1688390357.3498302, 1688390357.3535948, 1688390357.3573596, 1688390357.3611243, 1688390357.364889, 1688390357.3686535, 1688390357.3724182, 1688390357.376183]",-131.103515625,-146.64713541666666,-587.2395833333334,-335.7747395833333
"[1688390357.38248, 1688390357.3862503, 1688390357.3900206, 1688390357.3937912, 1688390357.3975616, 1688390357.401332, 1688390357.4051023, 1688390357.4088726, 1688390357.412643, 1688390357.4164135, 1688390357.420184, 1688390357.4239542]",-307.4951171875,-122.6806640625,-692.3828125,-635.4573567708334
"[1688390357.4300394, 1688390357.433815, 1688390357.4375904, 1688390357.441366, 1688390357.4451413, 1688390357.4489167, 1688390357.4526923, 1688390357.4564676, 1688390357.4602432, 1688390357.4640186, 1688390357.4677942, 1688390357.4715695]",-214.84375,-146.89127604166666,-702.1484375,-911.0921223958334
"[1688390357.4774764, 1688390357.4812565, 1688390357.4850364, 1688390357.4888165, 1688390357.4925964, 1688390357.4963765, 1688390357.5001564, 1688390357.5039365, 1688390357.5077167, 1688390357.5114965, 1688390357.5152767, 1688390357.5190566]",-592.529296875,-131.14420572916666,-562.5813802083334,-968.505859375
"[1688390357.5247762, 1688390357.5285604, 1688390357.5323443, 1688390357.5361285, 1688390357.5399125, 1688390357.5436966, 1688390357.5474806, 1688390357.5512648, 1688390357.5550487, 1688390357.558833, 1688390357.5626168, 1688390357.566401]",-652.5065104166666,-193.2373046875,-579.9560546875,-948.8118489583334
"[1688390357.571972, 1688390357.5757596, 1688390357.5795472, 1688390357.583335, 1688390357.5871227, 1688390357.5909104, 1688390357.594698, 1688390357.5984857, 1688390357.6022735, 1688390357.6060612, 1688390357.6098487, 1688390357.6136365]",-309.326171875,-261.1897786458333,-675.2522786458334,-936.3606770833334
"[1688390357.6190252, 1688390357.622816, 1688390357.626607, 1688390357.6303978, 1688390357.6341887, 1688390357.6379795, 1688390357.6417704, 1688390357.6455612, 1688390357.649352, 1688390357.653143, 1688390357.6569338, 1688390357.6607246]",-428.955078125,-202.92154947916666,-491.0888671875,-951.7822265625
"[1688390357.666059, 1688390357.6698527, 1688390357.6736467, 1688390357.6774404, 1688390357.6812344, 1688390357.6850283, 1688390357.688822, 1688390357.692616, 1688390357.6964097, 1688390357.7002037, 1688390357.7039976, 1688390357.7077913]",-372.1110026041667,-189.29036458333334,-439.94140625,-842.1223958333334
"[1688390357.7129319, 1688390357.7167282, 1688390357.7205245, 1688390357.7243211, 1688390357.7281175, 1688390357.7319138, 1688390357.7357101, 1688390357.7395067, 1688390357.743303, 1688390357.7470994, 1688390357.750896, 1688390357.7546923]",-517.3746744791666,-243.08268229166666,-481.7708333333333,-608.8460286458334
"[1688390357.7597167, 1688390357.7635155, 1688390357.7673142, 1688390357.7711127, 1688390357.7749114, 1688390357.7787101, 1688390357.7825089, 1688390357.7863076, 1688390357.7901063, 1688390357.7939048, 1688390357.7977035, 1688390357.8015022]",-521.1995442708334,-237.01985677083334,-524.4547526041666,-515.8284505208334
"[1688390357.8063955, 1688390357.8101964, 1688390357.813997, 1688390357.8177977, 1688390357.8215983, 1688390357.825399, 1688390357.8291996, 1688390357.8330004, 1688390357.836801, 1688390357.8406017, 1688390357.8444023, 1688390357.848203]",-338.9078776041667,-174.96744791666666,-394.5719401041667,9.724934895833334
"[1688390357.8530252, 1688390357.8568277, 1688390357.8606303, 1688390357.8644328, 1688390357.868235, 1688390357.8720376, 1688390357.8758402, 1688390357.8796427, 1688390357.883445, 1688390357.8872476, 1688390357.89105, 1688390357.8948526]",-18.4326171875,-188.55794270833334,-348.1852213541667,495.6461588541667
"[1688390357.899542, 1688390357.903346, 1688390357.90715, 1688390357.910954, 1688390357.9147582, 1688390357.9185622, 1688390357.9223661, 1688390357.92617, 1688390357.929974, 1688390357.9337783, 1688390357.9375823, 1688390357.9413862]",-250.8544921875,-170.2880859375,-354.8177083333333,590.1692708333334
"[1688390357.9459894, 1688390357.9497948, 1688390357.9536002, 1688390357.9574056, 1688390357.961211, 1688390357.9650164, 1688390357.9688218, 1688390357.9726272, 1688390357.9764326, 1688390357.980238, 1688390357.9840431, 1688390357.9878485]",-392.08984375,-154.33756510416666,-367.2688802083333,623.6165364583334
"[1688390357.9923706, 1688390357.9961772, 1688390357.9999838, 1688390358.0037904, 1688390358.007597, 1688390358.0114036, 1688390358.0152102, 1688390358.0190167, 1688390358.0228233, 1688390358.0266297, 1688390358.0304363, 1688390358.0342429]",-70.63802083333333,-154.98860677083334,-351.0335286458333,466.4306640625
"[1688390358.0386956, 1688390358.042503, 1688390358.046311, 1688390358.0501184, 1688390358.053926, 1688390358.0577338, 1688390358.0615413, 1688390358.0653489, 1688390358.0691566, 1688390358.0729642, 1688390358.0767717, 1688390358.0805795]",-151.57063802083334,-103.06803385416667,-308.8785807291667,298.33984375
"[1688390358.0849552, 1688390358.0887637, 1688390358.0925722, 1688390358.0963807, 1688390358.1001892, 1688390358.1039977, 1688390358.1078064, 1688390358.111615, 1688390358.1154234, 1688390358.119232, 1688390358.1230404, 1688390358.126849]",-365.1123046875,-79.4677734375,-256.2255859375,550.78125
"[1688390358.1311517, 1688390358.134961, 1688390358.1387703, 1688390358.1425796, 1688390358.146389, 1688390358.1501982, 1688390358.1540077, 1688390358.157817, 1688390358.161626, 1688390358.1654356, 1688390358.1692448, 1688390358.1730542]",-261.9222005208333,-94.56380208333333,-251.99381510416666,274.9837239583333
"[1688390358.177284, 1688390358.181094, 1688390358.1849039, 1688390358.1887138, 1688390358.192524, 1688390358.196334, 1688390358.2001438, 1688390358.2039537, 1688390358.2077637, 1688390358.2115736, 1688390358.2153838, 1688390358.2191937]",-343.3430989583333,-86.22233072916667,-223.55143229166666,600.8707682291666
"[1688390358.2233899, 1688390358.2272003, 1688390358.231011, 1688390358.2348213, 1688390358.238632, 1688390358.2424426, 1688390358.246253, 1688390358.2500637, 1688390358.253874, 1688390358.2576847, 1688390358.2614954, 1688390358.2653058]",-394.4498697916667,-56.722005208333336,-144.73470052083334,-62.581380208333336
"[1688390358.2695198, 1688390358.273331, 1688390358.2771423, 1688390358.2809534, 1688390358.2847645, 1688390358.2885756, 1688390358.2923868, 1688390358.296198, 1688390358.300009, 1688390358.3038201, 1688390358.3076313, 1688390358.3114426]",-459.3505859375,-114.6240234375,-232.0556640625,416.4632161458333
"[1688390358.3174758, 1688390358.32129, 1688390358.3251045, 1688390358.328919, 1688390358.3327334, 1688390358.3365476, 1688390358.340362, 1688390358.3441765, 1688390358.347991, 1688390358.3518052, 1688390358.3556197, 1688390358.3594341]",-307.9020182291667,-128.33658854166666,-367.3909505208333,81.74641927083333
"[1688390358.365301, 1688390358.3691182, 1688390358.3729355, 1688390358.3767529, 1688390358.3805702, 1688390358.3843875, 1688390358.3882048, 1688390358.3920221, 1688390358.3958395, 1688390358.399657, 1688390358.4034743, 1688390358.4072917]",-298.095703125,-91.22721354166667,-282.1044921875,453.7760416666667
"[1688390358.41303, 1688390358.4168499, 1688390358.42067, 1688390358.42449, 1688390358.4283102, 1688390358.43213, 1688390358.4359503, 1688390358.4397702, 1688390358.4435904, 1688390358.4474103, 1688390358.4512305, 1688390358.4550505]",-553.6702473958334,-111.9384765625,-202.92154947916666,352.4169921875
"[1688390358.4606206, 1688390358.4644432, 1688390358.4682655, 1688390358.472088, 1688390358.4759107, 1688390358.479733, 1688390358.4835556, 1688390358.4873781, 1688390358.4912004, 1688390358.495023, 1688390358.4988456, 1688390358.502668]",-410.0748697916667,-165.73079427083334,-317.0979817708333,348.876953125
"[1688390358.5081048, 1688390358.5119295, 1688390358.5157542, 1688390358.519579, 1688390358.5234036, 1688390358.5272284, 1688390358.531053, 1688390358.5348778, 1688390358.5387022, 1688390358.542527, 1688390358.5463517, 1688390358.5501764]",-355.4280598958333,-209.79817708333334,-306.0709635416667,434.3668619791667
"[1688390358.5554883, 1688390358.559315, 1688390358.5631416, 1688390358.5669684, 1688390358.570795, 1688390358.5746217, 1688390358.5784485, 1688390358.5822752, 1688390358.5861018, 1688390358.5899284, 1688390358.5937552, 1688390358.5975819]",-311.8082682291667,-184.85514322916666,-261.5559895833333,455.7291666666667
"[1688390358.6027856, 1688390358.606614, 1688390358.6104426, 1688390358.6142712, 1688390358.6180995, 1688390358.621928, 1688390358.6257565, 1688390358.629585, 1688390358.6334136, 1688390358.637242, 1688390358.6410706, 1688390358.6448991, 1688390358.6501029, 1688390358.6539333, 1688390358.6577635, 1688390358.661594, 1688390358.665424, 1688390358.6692545, 1688390358.6730847, 1688390358.6769152, 1688390358.6807454, 1688390358.6845758, 1688390358.688406, 1688390358.6922364]",-420.2677408854167,-187.84586588541666,-344.17724609375,278.99169921875
"[1688390358.697256, 1688390358.701088, 1688390358.7049198, 1688390358.7087514, 1688390358.7125833, 1688390358.7164152, 1688390358.720247, 1688390358.724079, 1688390358.7279108, 1688390358.7317426, 1688390358.7355742, 1688390358.739406]",-333.0078125,-202.1484375,-313.5172526041667,134.72493489583334
"[1688390358.7443004, 1688390358.7481334, 1688390358.7519667, 1688390358.7557998, 1688390358.759633, 1688390358.7634661, 1688390358.7672994, 1688390358.7711325, 1688390358.7749658, 1688390358.7787988, 1688390358.782632, 1688390358.7864652]",-578.8981119791666,-157.30794270833334,-113.19986979166667,391.4794921875
"[1688390358.7912683, 1688390358.7951028, 1688390358.7989373, 1688390358.8027716, 1688390358.806606, 1688390358.8104403, 1688390358.8142748, 1688390358.818109, 1688390358.8219435, 1688390358.8257778, 1688390358.8296123, 1688390358.8334467]",-301.9205729166667,-248.291015625,-273.3968098958333,279.4189453125
"[1688390358.8381805, 1688390358.842016, 1688390358.8458514, 1688390358.8496869, 1688390358.8535223, 1688390358.857358, 1688390358.8611934, 1688390358.8650289, 1688390358.8688643, 1688390358.8726997, 1688390358.8765352, 1688390358.8803709]",-560.4248046875,-259.033203125,-360.0260416666667,-220.8251953125
"[1688390358.8850183, 1688390358.8888547, 1688390358.8926911, 1688390358.8965275, 1688390358.9003642, 1688390358.9042006, 1688390358.908037, 1688390358.9118736, 1688390358.91571, 1688390358.9195464, 1688390358.9233828, 1688390358.9272194]",-568.115234375,-277.9541015625,-491.6585286458333,-662.5162760416666
"[1688390358.931788, 1688390358.9356253, 1688390358.9394627, 1688390358.9433, 1688390358.9471374, 1688390358.9509747, 1688390358.954812, 1688390358.9586494, 1688390358.9624867, 1688390358.966324, 1688390358.9701614, 1688390358.9739988]",-247.6806640625,-313.4765625,-459.47265625,-706.5836588541666
"[1688390358.9784884, 1688390358.9823265, 1688390358.9861646, 1688390358.9900029, 1688390358.993841, 1688390358.997679, 1688390359.001517, 1688390359.0053551, 1688390359.0091932, 1688390359.0130312, 1688390359.0168695, 1688390359.0207076]",-658.4879557291666,-295.8170572916667,-368.5709635416667,-735.3108723958334
"[1688390359.0251272, 1688390359.028966, 1688390359.0328047, 1688390359.0366435, 1688390359.0404823, 1688390359.044321, 1688390359.0481598, 1688390359.0519986, 1688390359.0558374, 1688390359.0596762, 1688390359.063515, 1688390359.0673537]",-574.951171875,-285.4817708333333,-395.5078125,-801.4322916666666
"[1688390359.0717103, 1688390359.0755498, 1688390359.079389, 1688390359.0832286, 1688390359.0870678, 1688390359.0909073, 1688390359.0947466, 1688390359.098586, 1688390359.1024253, 1688390359.1062646, 1688390359.110104, 1688390359.1139433]",-554.2805989583334,-309.7330729166667,-374.8779296875,-363.76953125
"[1688390359.118233, 1688390359.122073, 1688390359.1259127, 1688390359.1297526, 1688390359.1335924, 1688390359.1374323, 1688390359.1412723, 1688390359.145112, 1688390359.148952, 1688390359.1527917, 1688390359.1566317, 1688390359.1604717]",-259.765625,-284.8307291666667,-372.3551432291667,-229.93977864583334
"[1688390359.1647277, 1688390359.1685681, 1688390359.1724083, 1688390359.1762488, 1688390359.180089, 1688390359.1839294, 1688390359.1877697, 1688390359.19161, 1688390359.1954505, 1688390359.1992908, 1688390359.2031312, 1688390359.2069714]",-503.6214192708333,-248.94205729166666,-483.3984375,-570.4345703125
"[1688390359.2111688, 1688390359.2150095, 1688390359.2188504, 1688390359.222691, 1688390359.2265317, 1688390359.2303724, 1688390359.234213, 1688390359.2380538, 1688390359.2418947, 1688390359.2457354, 1688390359.249576, 1688390359.2534168]",-677.8564453125,-306.4371744791667,-540.283203125,-952.6774088541666
"[1688390359.257563, 1688390359.261404, 1688390359.2652452, 1688390359.2690861, 1688390359.2729273, 1688390359.2767682, 1688390359.2806094, 1688390359.2844503, 1688390359.2882915, 1688390359.2921326, 1688390359.2959735, 1688390359.2998147]",-629.2317708333334,-310.3434244791667,-430.7047526041667,-970.703125
"[1688390359.3038967, 1688390359.3077378, 1688390359.3115792, 1688390359.3154206, 1688390359.3192618, 1688390359.3231032, 1688390359.3269446, 1688390359.3307858, 1688390359.3346272, 1688390359.3384686, 1688390359.3423097, 1688390359.346151]",-428.3040364583333,-356.1604817708333,-435.5875651041667,-932.9833984375
"[1688390359.350184, 1688390359.3540254, 1688390359.357867, 1688390359.3617084, 1688390359.3655498, 1688390359.3693914, 1688390359.3732328, 1688390359.3770745, 1688390359.3809159, 1688390359.3847575, 1688390359.388599, 1688390359.3924406]",-451.6194661458333,-361.5315755208333,-410.4410807291667,-725.2197265625
"[1688390359.3964813, 1688390359.4003232, 1688390359.4041648, 1688390359.4080067, 1688390359.4118483, 1688390359.41569]",-577.5553385416666,-304.443359375,-322.509765625,-513.2649739583334
"[1688390359.4195318, 1688390359.4233735, 1688390359.427215, 1688390359.431057, 1688390359.4348986, 1688390359.4387403]",-637.3697916666666,-266.9270833333333,-263.5904947916667,-440.0227864583333
"[1688390359.4427817, 1688390359.4466236, 1688390359.4504654, 1688390359.4543073, 1688390359.4581492, 1688390359.4619913, 1688390359.4658332, 1688390359.469675, 1688390359.473517, 1688390359.4773588, 1688390359.481201, 1688390359.4850428]",-263.4684244791667,-262.20703125,-253.62141927083334,-231.11979166666666
"[1688390359.4903727, 1688390359.494216, 1688390359.4980595, 1688390359.501903, 1688390359.5057464, 1688390359.50959, 1688390359.5134332, 1688390359.5172768, 1688390359.52112, 1688390359.5249636, 1688390359.528807, 1688390359.5326505]",-342.4886067708333,-303.955078125,-332.8043619791667,-249.267578125
"[1688390359.537886, 1688390359.5417306, 1688390359.5455756, 1688390359.5494204, 1688390359.5532653, 1688390359.55711, 1688390359.560955, 1688390359.5647998]",-467.041015625,-290.6494140625,-426.7578125,-498.9013671875
"[1688390359.5686445, 1688390359.5724895, 1688390359.5763342, 1688390359.5801792]",-755.615234375,-306.7626953125,-421.0205078125,-319.580078125
"[1688390359.5853364, 1688390359.5891826, 1688390359.5930285, 1688390359.5968747, 1688390359.600721, 1688390359.604567, 1688390359.6084132, 1688390359.6122594, 1688390359.6161056, 1688390359.6199517, 1688390359.6237977, 1688390359.6276438]",-533.0403645833334,-238.85091145833334,-288.330078125,21.931966145833332
"[1688390359.6326978, 1688390359.6365452, 1688390359.6403925, 1688390359.64424, 1688390359.6480873, 1688390359.6519344, 1688390359.6557817, 1688390359.659629, 1688390359.6634765, 1688390359.6673238, 1688390359.6711712, 1688390359.6750183]",-410.3597005208333,-247.23307291666666,-250.1220703125,422.4446614583333
"[1688390359.679996, 1688390359.6838446, 1688390359.6876929, 1688390359.6915414, 1688390359.6953897, 1688390359.699238, 1688390359.7030866, 1688390359.706935, 1688390359.7107835, 1688390359.7146318, 1688390359.7184803, 1688390359.7223287]",-244.79166666666666,-216.63411458333334,-321.77734375,188.19173177083334
"[1688390359.7272341, 1688390359.7310836, 1688390359.7349331, 1688390359.7387826, 1688390359.742632, 1688390359.7464814, 1688390359.750331, 1688390359.7541802, 1688390359.7580297, 1688390359.7618792, 1688390359.7657285, 1688390359.769578]",-445.068359375,-217.00032552083334,-377.4007161458333,-1.2613932291666667
"[1688390359.774396, 1688390359.7782464, 1688390359.7820966, 1688390359.785947, 1688390359.7897973, 1688390359.7936478, 1688390359.797498, 1688390359.8013484, 1688390359.805199, 1688390359.8090491, 1688390359.8128996, 1688390359.8167498]",-242.0654296875,-256.7545572916667,-403.3203125,-38.167317708333336
"[1688390359.8214905, 1688390359.8253417, 1688390359.8291929, 1688390359.833044, 1688390359.8368952, 1688390359.8407464, 1688390359.8445976, 1688390359.8484488, 1688390359.8523, 1688390359.856151, 1688390359.8600023, 1688390359.8638537]",-378.3365885416667,-236.04329427083334,-390.9912109375,-93.994140625
"[1688390359.8686512, 1688390359.872503, 1688390359.8763552, 1688390359.8802073, 1688390359.8840592, 1688390359.8879113, 1688390359.8917634, 1688390359.8956156, 1688390359.8994675, 1688390359.9033196, 1688390359.9071717, 1688390359.9110236]",-288.8590494791667,-237.34537760416666,-391.6829427083333,-42.073567708333336
