timestamps,TP9,AF7,AF8,TP10,Right AUX
1678714565.489,-60.059,59.082,79.102,115.723,10.742
1678714565.493,-129.395,57.617,80.078,-3.418,15.625
1678714565.497,-45.898,55.664,75.195,151.855,-42.480
1678714565.500,72.754,54.688,62.988,374.023,28.809
1678714565.504,79.102,56.152,74.707,376.953,86.426
1678714565.508,-51.270,59.082,79.590,140.137,14.160
1678714565.512,-148.438,62.988,66.406,-19.043,2.441
1678714565.516,-73.730,60.059,64.453,119.141,-0.488
1678714565.520,58.105,52.246,60.547,340.820,57.617
1678714565.524,73.242,48.828,62.012,367.676,102.051
1678714565.528,-40.039,47.363,65.918,158.691,59.082
1678714565.532,-127.441,44.922,70.312,-14.160,33.203
1678714565.536,-77.637,33.691,75.684,95.215,1.465
1678714565.539,49.805,34.180,73.730,335.938,23.438
1678714565.543,88.379,54.199,67.871,386.230,134.277
1678714565.547,-22.461,61.523,67.871,189.941,140.137
1678714565.551,-122.559,67.871,75.684,-20.020,84.473
1678714565.555,-78.125,62.500,77.148,29.785,26.855
1678714565.559,44.922,52.734,77.148,290.527,41.504
1678714565.563,92.773,48.828,83.496,395.508,107.910
1678714565.567,-6.348,42.480,78.125,205.078,44.922
1678714565.571,-106.445,47.363,71.289,6.836,-50.781
1678714565.575,-78.125,54.199,73.730,46.387,-7.812
1678714565.579,15.137,56.152,71.289,243.652,62.988
1678714565.582,72.754,53.223,65.918,352.539,95.215
1678714565.586,-6.836,50.781,65.918,189.941,53.711
1678714565.590,-152.832,55.176,59.570,-59.570,-8.301
1678714565.594,-163.574,55.664,58.594,-66.895,-4.395
1678714565.598,-33.691,53.223,64.941,155.273,-18.555
1678714565.602,56.641,52.734,61.523,308.105,105.469
1678714565.606,-3.418,57.129,54.688,185.547,145.020
1678714565.610,-127.441,58.105,55.176,-40.039,-20.020
1678714565.614,-148.438,53.711,62.500,-73.730,-72.266
1678714565.618,-29.297,48.828,61.523,126.465,15.625
1678714565.622,88.867,56.641,65.918,313.477,103.516
1678714565.625,44.922,56.641,76.660,225.098,81.543
1678714565.629,-101.074,46.875,73.730,-10.254,27.344
1678714565.633,-144.531,46.387,65.918,-72.754,0.000
1678714565.637,-33.691,37.109,57.617,110.840,-3.906
1678714565.641,94.727,26.367,57.617,317.383,89.844
1678714565.645,99.121,51.758,61.523,291.992,70.801
1678714565.649,-30.273,63.965,64.941,55.664,-18.066
1678714565.653,-112.305,45.410,64.941,-56.641,13.672
1678714565.657,-18.066,60.059,69.336,107.422,3.906
1678714565.661,113.770,74.219,76.660,327.148,53.223
1678714565.664,103.027,57.617,64.453,299.805,80.078
1678714565.668,-26.855,54.199,59.570,60.059,-11.230
1678714565.672,-119.141,51.758,57.129,-82.031,-51.270
1678714565.676,-50.781,50.293,63.965,49.805,-29.785
1678714565.680,94.238,51.758,78.125,280.762,32.227
1678714565.684,120.117,48.828,77.148,314.941,88.379
1678714565.688,-2.441,43.457,63.477,105.469,53.223
1678714565.692,-98.145,44.434,58.594,-69.336,-25.391
1678714565.696,-39.551,54.688,76.172,34.668,-92.285
1678714565.700,90.820,51.758,76.660,269.531,-45.898
1678714565.704,111.816,43.945,65.918,315.430,102.051
1678714565.707,4.395,48.340,64.941,122.559,57.129
1678714565.711,-84.473,59.570,65.430,-41.504,-34.668
1678714565.715,-41.016,59.082,67.383,21.973,-45.898
1678714565.719,71.289,41.504,62.012,238.770,14.160
1678714565.723,110.840,19.043,58.105,330.566,121.094
1678714565.727,20.020,26.367,64.941,151.367,76.172
1678714565.731,-92.773,55.664,77.148,-44.434,-22.461
1678714565.735,-74.219,56.641,76.660,-0.977,-65.918
1678714565.739,62.012,43.945,57.129,210.449,-14.160
1678714565.743,133.301,43.945,54.199,323.730,92.285
1678714565.747,46.387,49.316,62.012,174.316,59.570
1678714565.750,-63.965,52.246,78.613,-31.738,-11.230
1678714565.754,-66.406,46.387,79.102,-35.645,-56.152
1678714565.758,49.316,59.082,67.383,167.969,-76.172
1678714565.762,140.137,72.754,67.871,319.336,63.965
1678714565.766,82.031,62.988,64.453,204.102,135.742
1678714565.770,-47.852,60.547,66.895,-10.742,19.043
1678714565.774,-82.031,62.500,77.637,-37.109,-92.773
1678714565.778,20.508,51.270,67.871,146.973,-52.246
1678714565.782,115.234,47.852,59.082,318.848,73.242
1678714565.786,75.684,54.199,69.824,251.465,84.473
1678714565.789,-47.852,67.383,76.660,19.531,7.324
1678714565.793,-100.586,65.430,70.801,-74.707,0.977
1678714565.797,-6.836,54.199,57.617,89.355,16.602
1678714565.801,111.816,48.828,61.035,288.086,75.684
1678714565.805,100.586,51.270,62.988,245.117,119.141
1678714565.809,-15.137,66.895,54.688,23.926,5.859
1678714565.813,-90.820,67.871,58.105,-83.496,-57.617
1678714565.817,-25.879,50.781,61.035,61.035,-9.766
1678714565.821,102.051,43.457,52.734,280.273,52.734
1678714565.825,106.934,47.852,56.152,268.066,122.070
1678714565.829,-21.484,59.570,76.172,49.316,7.324
1678714565.832,-105.469,66.406,79.590,-76.172,-125.000
1678714565.836,-28.320,56.641,64.941,43.945,-70.312
1678714565.840,91.797,42.480,54.688,248.535,41.504
1678714565.844,95.215,49.316,58.594,265.137,134.766
1678714565.848,-14.160,58.105,70.312,66.895,30.762
1678714565.852,-111.816,53.711,69.336,-90.332,-13.672
1678714565.856,-68.848,48.828,62.012,-3.906,30.762
1678714565.860,59.082,48.828,56.641,212.402,68.848
1678714565.864,105.957,51.758,58.594,271.484,188.965
1678714565.868,-5.859,52.734,66.406,68.848,95.215
1678714565.871,-135.254,54.199,67.871,-122.559,-37.109
1678714565.875,-123.535,51.758,60.059,-70.801,-40.039
1678714565.879,-1.953,48.828,56.641,153.809,2.930
1678714565.883,57.129,47.852,60.547,250.977,88.867
1678714565.887,-49.805,51.270,66.406,63.477,79.590
1678714565.891,-182.129,56.641,67.383,-145.996,-5.371
1678714565.895,-167.969,58.594,54.199,-125.000,-18.066
1678714565.899,-52.734,56.641,51.758,64.941,19.531
1678714565.903,6.348,58.594,59.082,175.781,145.020
1678714565.907,-76.172,63.477,62.500,19.043,172.852
1678714565.911,-212.402,68.848,58.105,-211.914,-3.906
1678714565.914,-240.234,68.848,50.781,-224.609,-60.547
1678714565.918,-154.785,63.965,45.410,-54.199,-25.391
1678714565.922,-75.684,65.918,38.086,80.566,131.348
1678714565.926,-136.719,68.848,43.457,-29.297,164.551
1678714565.930,-279.785,72.266,52.246,-267.090,-10.742
1678714565.934,-300.293,76.660,40.527,-306.152,-50.293
1678714565.938,-182.617,74.219,36.621,-113.281,-24.414
1678714565.942,-70.312,69.824,44.434,60.547,97.168
1678714565.946,-102.051,77.637,48.828,-1.953,164.551
1678714565.950,-243.164,83.008,59.082,-219.238,11.719
1678714565.954,-291.016,72.266,60.059,-285.645,-42.480
1678714565.957,-177.734,65.430,50.293,-94.238,-17.090
1678714565.961,-47.852,64.453,51.758,121.094,104.004
1678714565.965,-65.430,62.012,58.594,85.938,186.035
1678714565.969,-181.641,66.406,62.988,-123.535,44.922
1678714565.973,-210.449,77.148,58.594,-211.426,-59.570
1678714565.977,-116.211,68.359,53.223,-62.500,-107.422
1678714565.981,-2.930,56.152,57.129,156.738,65.430
1678714565.985,9.277,54.199,62.500,161.621,228.516
1678714565.989,-83.008,59.082,61.523,-37.598,71.777
1678714565.993,-141.602,61.523,56.641,-147.949,-18.555
1678714565.996,-53.711,55.176,59.570,10.742,-1.953
1678714566.000,85.449,55.176,57.617,240.234,83.984
1678714566.004,113.770,62.988,55.176,253.906,215.820
1678714566.008,17.578,67.383,65.430,62.500,59.570
1678714566.012,-55.664,66.895,68.359,-76.660,-107.422
1678714566.016,2.930,59.570,65.918,40.039,-61.523
1678714566.020,127.441,53.711,61.523,267.090,54.688
1678714566.024,169.434,58.105,57.129,317.383,209.961
1678714566.028,72.754,59.570,64.453,126.953,169.922
1678714566.032,-34.668,52.734,71.777,-39.551,22.461
1678714566.036,4.395,54.199,70.312,41.992,-20.508
1678714566.039,148.438,50.293,62.500,259.766,48.828
1678714566.043,202.637,40.039,62.500,348.633,222.168
1678714566.047,95.703,39.062,74.219,188.965,155.762
1678714566.051,-19.531,41.016,76.172,-7.324,-59.570
1678714566.055,6.348,41.016,73.730,34.668,-101.562
1678714566.059,136.230,44.922,79.590,261.719,-6.836
1678714566.063,199.219,48.828,74.219,373.535,194.824
1678714566.067,114.258,43.945,64.453,207.520,160.645
1678714566.071,-14.160,40.527,68.848,-4.395,-8.789
1678714566.075,-21.973,47.363,75.195,4.883,-50.293
1678714566.079,110.352,46.875,71.777,206.055,-31.738
1678714566.082,197.754,41.992,72.754,350.098,196.777
1678714566.086,127.441,47.363,80.566,244.629,258.789
1678714566.090,-5.859,48.828,76.172,22.949,-2.930
1678714566.094,-34.180,40.039,66.406,-20.996,-106.934
1678714566.098,68.359,31.738,65.430,166.504,-27.344
1678714566.102,169.434,35.645,76.172,338.379,188.965
1678714566.106,141.602,44.922,88.867,262.207,262.207
1678714566.110,7.324,54.688,85.938,27.344,46.387
1678714566.114,-44.922,51.758,84.473,-33.691,-115.723
1678714566.118,54.199,41.992,79.102,133.301,-87.402
1678714566.121,173.828,48.340,71.289,310.059,162.109
1678714566.125,145.020,45.410,73.242,272.949,269.531
1678714566.129,4.395,45.410,76.660,37.598,55.664
1678714566.133,-63.965,49.805,83.008,-65.918,-121.094
1678714566.137,19.043,46.875,81.055,93.750,-83.984
1678714566.141,141.602,42.480,74.707,283.691,135.742
1678714566.145,138.184,37.598,72.754,260.254,287.598
1678714566.149,10.254,38.086,80.078,50.781,110.352
1678714566.153,-68.359,42.969,82.520,-69.336,-91.797
1678714566.157,4.883,47.363,74.707,47.363,-144.043
1678714566.161,133.789,43.945,71.777,261.230,57.617
1678714566.164,143.066,45.410,70.801,294.434,292.480
1678714566.168,12.207,51.758,77.148,76.660,135.742
1678714566.172,-79.102,52.734,78.125,-84.473,-91.309
1678714566.176,-24.414,52.246,75.684,24.902,-136.230
1678714566.180,106.934,53.223,81.055,242.676,46.875
1678714566.184,149.414,49.316,87.402,291.504,330.566
1678714566.188,50.293,46.387,77.637,105.957,175.293
1678714566.192,-54.199,60.059,71.289,-69.336,-62.988
1678714566.196,-28.809,51.270,68.848,-12.695,-106.445
1678714566.200,99.609,46.875,59.082,202.637,-1.465
1678714566.203,154.297,56.152,65.430,290.527,262.207
1678714566.207,67.383,57.129,80.566,125.488,177.246
1678714566.211,-51.758,60.059,84.473,-63.477,-86.914
1678714566.215,-44.434,67.383,80.566,-36.621,-180.176
1678714566.219,72.754,60.547,75.195,175.293,-32.227
1678714566.223,144.043,52.246,76.660,306.641,287.109
1678714566.227,64.453,55.176,83.984,160.645,263.672
1678714566.231,-61.523,57.129,83.984,-49.316,-0.977
1678714566.235,-58.105,53.711,81.055,-45.898,-158.203
1678714566.239,55.176,43.945,65.430,150.879,-92.773
1678714566.243,146.484,48.828,57.129,304.199,200.195
1678714566.246,79.590,55.664,66.406,188.965,238.770
1678714566.250,-60.059,55.664,73.730,-31.250,-27.832
1678714566.254,-74.219,63.965,72.266,-66.895,-159.668
1678714566.258,33.203,63.965,62.012,108.398,-107.422
1678714566.262,139.648,59.570,62.012,277.832,169.922
1678714566.266,105.957,72.266,67.871,200.684,252.441
1678714566.270,-26.367,78.125,73.242,-11.230,-26.855
1678714566.274,-70.801,62.500,72.754,-77.637,-148.926
1678714566.278,17.578,46.875,73.730,84.961,-99.121
1678714566.282,134.766,51.270,76.172,282.227,146.484
1678714566.286,123.535,68.848,64.453,238.770,267.090
1678714566.289,-5.371,69.824,57.617,18.555,41.504
1678714566.293,-64.941,64.453,70.312,-73.242,-155.762
1678714566.297,30.762,71.289,55.664,68.359,-171.387
1678714566.301,158.691,69.824,50.293,274.414,92.285
1678714566.305,145.996,63.477,60.547,254.395,282.227
1678714566.309,13.672,62.988,64.453,41.016,64.453
1678714566.313,-65.918,65.430,58.594,-71.777,-140.625
1678714566.317,-8.301,71.289,55.664,23.926,-104.980
1678714566.321,110.840,69.824,72.754,225.098,104.492
1678714566.325,124.023,57.129,75.684,249.512,287.598
1678714566.328,-1.953,46.387,63.477,36.621,153.320
1678714566.332,-90.332,58.105,66.406,-117.676,-75.195
