23.600260416666668,8.1787109375,-2.0751953125,48.380533854166664
64.04622395833333,26.285807291666668,-2.6448567708333335,28.645833333333332
100.4638671875,52.6123046875,13.020833333333334,77.0263671875
78.41796875,55.37109375,22.8515625,81.4453125
26.925223214285715,62.430245535714285,11.579241071428571,75.82310267857143
48.868815104166664,38.57421875,-19.694010416666668,65.63313802083333
25.987413194444443,33.474392361111114,-16.493055555555557,69.44444444444444
79.26432291666667,38.899739583333336,-9.602864583333334,60.546875
56.477864583333336,51.432291666666664,3.9469401041666665,68.88834635416667
62.093098958333336,35.847981770833336,-0.5289713541666666,81.50227864583333
47.36328125,27.058919270833332,-5.655924479166667,103.19010416666667
14.933268229166666,23.0712890625,-10.457356770833334,94.27897135416667
44.840494791666664,21.647135416666668,-9.3994140625,93.994140625
30.436197916666668,24.169921875,-5.615234375,89.19270833333333
20.833333333333332,37.516276041666664,-2.8483072916666665,74.70703125
19.6533203125,47.566731770833336,8.056640625,104.00390625
-51.025390625,20.060221354166668,41.8701171875,5.655924479166667
-16.194661458333332,-25.919596354166668,74.30013020833333,77.59602864583333
101.52180989583333,-34.830729166666664,55.867513020833336,179.19921875
163.41145833333334,20.955403645833332,32.674153645833336,186.279296875
121.78548177083333,47.200520833333336,34.098307291666664,194.01041666666666
91.9189453125,52.775065104166664,25.634765625,135.8642578125
91.38997395833333,57.535807291666664,23.152669270833332,121.2158203125
80.322265625,64.49381510416667,26.936848958333332,71.4111328125
136.63736979166666,78.857421875,31.25,101.07421875
27.506510416666668,125.6103515625,3.8248697916666665,17.862955729166668
76.94498697916667,135.82356770833334,-41.788736979166664,-20.589192708333332
188.4765625,112.060546875,-28.523763020833332,176.6357421875
170.41015625,88.54166666666667,11.3525390625,225.13834635416666
112.060546875,76.74153645833333,43.863932291666664,212.5244140625
97.61555989583333,76.33463541666667,47.892252604166664,180.58268229166666
112.75227864583333,86.14095052083333,44.962565104166664,177.81575520833334
119.79166666666667,102.94596354166667,49.641927083333336,123.53515625
188.02897135416666,114.09505208333333,56.111653645833336,126.708984375
192.83040364583334,119.66959635416667,79.30501302083333,153.36100260416666
150.7568359375,127.03450520833333,109.130859375,245.27994791666666
155.11067708333334,125.32552083333333,102.01009114583333,202.392578125
123.046875,125.08138020833333,113.8916015625,149.49544270833334
95.01139322916667,119.34407552083333,130.4931640625,114.1357421875
135.45735677083334,115.88541666666667,152.587890625,169.3115234375
127.197265625,117.83854166666667,162.92317708333334,203.4912109375
106.89290364583333,127.76692708333333,167.52115885416666,151.123046875
78.08430989583333,88.0126953125,187.1337890625,72.75390625
73.56770833333333,82.56022135416667,184.61100260416666,178.38541666666666
131.42903645833334,119.7509765625,160.48177083333334,225.17903645833334
211.3037109375,131.2255859375,133.38216145833334,219.56380208333334
110.27018229166667,105.91634114583333,126.13932291666667,-67.0166015625
51.350911458333336,72.95735677083333,130.77799479166666,-132.73111979166666
52.897135416666664,72.021484375,141.19466145833334,125.0
70.14973958333333,96.72037760416667,131.75455729166666,160.92936197916666
106.77083333333333,112.79296875,118.0419921875,204.06087239583334
150.390625,107.0556640625,105.99772135416667,204.79329427083334
36.865234375,108.2763671875,139.93326822916666,99.9755859375
17.496744791666668,211.95475260416666,192.95247395833334,31.982421875
114.90885416666667,327.5553385416667,250.732421875,138.83463541666666
274.658203125,366.8619791666667,288.4928385416667,99.609375
263.1429036458333,272.7457682291667,227.05078125,365.5192057291667
238.6474609375,177.978515625,194.90559895833334,105.42805989583333
188.06966145833334,115.27506510416667,146.6064453125,-53.792317708333336
-735.2701822916666,69.17317708333333,111.28743489583333,440.0634765625
-474.4873046875,35.807291666666664,106.8115234375,9.8876953125
636.9222005208334,88.8671875,106.97428385416667,-969.970703125
829.1829427083334,65.34830729166667,4.069010416666667,-130.04557291666666
609.619140625,59.529622395833336,-12.980143229166666,999.51171875
-969.7672526041666,100.62662760416667,146.68782552083334,999.51171875
-970.703125,229.4921875,226.5625,-267.333984375
-970.7438151041666,235.75846354166666,209.8388671875,-970.3369140625
-139.48567708333334,156.982421875,115.76334635416667,265.0146484375
-564.4938151041666,146.97265625,88.90787760416667,999.51171875
-695.3125,147.5830078125,81.86848958333333,999.51171875
-970.703125,143.310546875,142.822265625,999.51171875
-970.703125,160.5224609375,258.1787109375,999.3489583333334
-970.703125,172.56673177083334,298.0143229166667,799.1943359375
-970.703125,211.34440104166666,308.7565104166667,999.4303385416666
-970.703125,250.48828125,314.697265625,645.6705729166666
-970.703125,408.3251953125,443.1966145833333,-896.8912760416666
-970.703125,342.8548177083333,399.2513020833333,-970.703125
-970.703125,276.2451171875,290.4866536458333,-658.203125
-970.703125,223.55143229166666,237.58951822916666,832.2347005208334
-970.6217447916666,150.87890625,199.62565104166666,999.51171875
-350.5859375,167.19563802083334,177.04264322916666,999.51171875
999.51171875,173.095703125,147.705078125,999.51171875
999.51171875,156.25,98.73046875,46.435546875
