timestamps,TP9,AF7,AF8,TP10,Right AUX
1689861617.954,-55.176,80.078,2.441,-43.945,-88.867
1689861617.958,-36.133,81.543,2.441,-21.484,29.297
1689861617.962,-35.645,87.402,0.488,-29.785,80.566
1689861617.966,-28.320,92.773,-5.371,-52.246,28.320
1689861617.970,-21.484,87.891,-8.301,-75.195,22.949
1689861617.974,-16.113,88.379,-9.766,-71.289,25.879
1689861617.978,28.809,94.727,-11.230,-64.453,5.859
1689861617.982,100.586,92.285,-16.602,-69.336,7.324
1689861617.985,192.383,92.773,-21.973,-69.824,49.316
1689861617.989,177.246,91.309,-22.949,-53.711,28.320
1689861617.993,3.906,80.566,-21.973,-10.742,33.691
1689861617.997,-103.027,78.613,-25.879,12.207,113.281
1689861618.001,-36.133,79.102,-29.297,5.859,69.824
1689861618.005,60.547,76.660,-33.691,7.812,-0.977
1689861618.009,73.242,80.566,-42.480,-1.953,23.438
1689861618.013,1.953,80.078,-40.039,13.672,54.199
1689861618.017,3.418,73.242,-40.527,21.973,51.758
1689861618.021,33.691,73.242,-48.340,-1.465,64.453
1689861618.024,59.082,74.707,-47.852,15.137,33.203
1689861618.028,67.383,69.824,-40.527,32.227,41.992
1689861618.032,76.660,74.219,-38.574,22.461,-1.953
1689861618.036,113.770,81.543,-44.922,30.762,-27.832
1689861618.040,99.121,78.613,-42.480,73.242,5.371
1689861618.044,110.840,77.637,-44.922,62.012,-19.043
1689861618.048,139.648,75.684,-47.363,15.137,-34.180
1689861618.052,145.020,71.289,-42.969,16.602,49.805
1689861618.056,191.895,68.848,-44.434,48.828,3.906
1689861618.060,229.980,67.383,-45.410,106.445,-29.297
1689861618.064,157.227,58.105,-35.156,172.363,41.992
1689861618.067,127.930,60.547,-24.902,126.953,-11.230
1689861618.071,124.023,60.547,-25.879,46.875,11.719
1689861618.075,79.590,51.758,-23.926,58.594,60.547
1689861618.079,125.000,52.734,-23.926,62.012,10.254
1689861618.083,157.715,47.363,-23.438,78.613,21.973
1689861618.087,123.535,44.434,-17.578,74.219,2.930
1689861618.091,112.793,43.945,-16.113,67.383,0.977
1689861618.095,136.230,45.898,-17.090,88.867,49.805
1689861618.099,143.066,44.922,-10.742,108.887,40.039
1689861618.103,132.324,41.992,-3.418,113.770,-21.973
1689861618.106,131.348,43.945,-4.883,89.844,-38.086
1689861618.110,155.273,44.434,-8.789,84.473,22.949
1689861618.114,182.129,44.434,-4.883,98.633,45.898
1689861618.118,163.086,42.480,2.930,108.398,22.461
1689861618.122,115.723,36.621,4.883,84.961,27.832
1689861618.126,119.629,32.715,6.836,70.312,10.254
1689861618.130,171.875,33.203,8.789,87.402,8.789
1689861618.134,183.594,31.250,10.254,99.121,40.039
1689861618.138,126.953,21.484,17.578,94.727,45.898
1689861618.142,92.285,18.555,21.484,90.332,86.426
1689861618.146,71.289,18.555,22.949,79.590,85.449
1689861618.149,70.801,22.461,22.461,58.594,11.719
1689861618.153,81.543,24.902,22.949,47.363,7.812
1689861618.157,89.844,25.391,25.879,58.105,10.254
1689861618.161,94.727,26.367,23.438,77.148,25.391
1689861618.165,96.191,25.391,20.020,100.586,-0.488
1689861618.169,91.797,21.973,22.949,137.207,12.695
1689861618.173,91.797,21.973,25.879,113.770,75.684
1689861618.177,92.285,24.414,22.461,78.125,44.434
1689861618.181,94.238,20.020,20.996,76.172,50.781
1689861618.185,93.750,18.555,23.438,90.820,32.715
1689861618.188,104.004,21.484,26.367,71.777,58.105
1689861618.192,102.051,21.484,26.367,29.785,59.082
1689861618.196,101.074,21.484,23.438,49.805,20.020
1689861618.200,118.164,20.508,25.391,70.312,39.551
1689861618.204,116.211,18.066,24.902,63.477,20.996
1689861618.208,68.359,18.555,22.461,80.566,46.387
1689861618.212,31.250,17.090,28.320,89.355,28.320
1689861618.216,28.320,16.602,32.715,70.312,-2.441
1689861618.220,36.133,21.973,24.902,61.035,47.852
1689861618.224,50.293,24.414,18.555,74.707,48.340
1689861618.228,70.801,19.531,20.996,118.652,67.383
1689861618.231,80.566,23.438,20.996,138.184,94.727
1689861618.235,64.453,23.926,20.020,80.078,84.473
1689861618.239,44.434,19.043,21.973,26.855,60.547
1689861618.243,48.340,22.461,24.902,43.457,-1.465
1689861618.247,54.688,22.461,22.461,75.684,-30.273
1689861618.251,59.082,24.902,23.438,92.285,-10.254
1689861618.255,81.055,27.832,26.367,73.730,37.109
1689861618.259,94.238,25.391,25.391,52.734,55.176
1689861618.263,77.637,22.949,23.926,63.965,36.133
1689861618.267,68.848,25.391,28.320,82.031,86.914
1689861618.270,57.617,25.879,30.762,94.238,90.820
1689861618.274,35.645,23.926,29.785,85.449,41.504
1689861618.278,61.035,29.297,28.809,81.543,26.855
1689861618.282,121.582,40.039,16.113,62.988,53.223
1689861618.286,102.051,38.574,12.207,89.355,49.316
1689861618.290,55.176,18.555,33.203,114.258,10.742
1689861618.294,41.016,11.230,41.504,51.758,27.344
1689861618.298,21.973,15.625,39.551,25.879,46.387
1689861618.302,0.488,17.578,37.109,65.430,47.852
1689861618.306,-3.418,20.508,35.156,84.961,-15.625
1689861618.310,14.160,23.926,33.691,58.594,-40.527
1689861618.313,20.020,26.367,28.809,21.484,5.859
1689861618.317,38.086,21.973,29.785,31.738,0.977
1689861618.321,47.363,20.020,32.227,52.246,3.418
1689861618.325,48.340,24.902,39.551,81.055,71.289
1689861618.329,46.875,25.391,43.945,92.285,52.246
1689861618.333,57.129,23.926,41.504,81.543,30.762
1689861618.337,77.148,25.879,39.551,84.473,29.297
1689861618.341,74.707,24.414,41.016,50.293,-38.574
1689861618.345,39.062,21.973,43.945,43.457,29.785
1689861618.349,23.438,21.484,41.504,49.316,55.176
1689861618.352,24.902,20.020,36.621,33.203,17.578
1689861618.356,32.227,22.461,35.156,41.992,56.152
1689861618.360,68.848,23.926,38.574,62.988,34.668
1689861618.364,54.199,24.902,41.504,58.594,42.969
1689861618.368,16.113,25.391,41.504,62.012,53.711
1689861618.372,6.836,24.902,40.039,52.734,-4.883
1689861618.376,15.625,28.320,38.086,24.902,26.855
1689861618.380,38.574,23.926,39.551,30.762,54.688
1689861618.384,47.363,18.066,41.016,48.828,62.012
1689861618.388,26.855,17.090,41.504,55.664,58.105
1689861618.392,20.020,17.090,39.551,41.504,10.742
1689861618.395,16.113,27.832,33.203,24.902,45.898
1689861618.399,26.855,32.227,33.203,20.020,78.125
1689861618.403,47.852,30.762,35.645,26.367,41.992
1689861618.407,26.367,28.809,36.133,41.992,10.742
1689861618.411,0.000,24.414,36.621,42.969,28.320
1689861618.415,0.977,23.926,33.691,45.410,-13.672
1689861618.419,14.648,25.879,30.762,47.363,-18.066
