timestamps,TP9,AF7,AF8,TP10,Right AUX
1687169486.796,116.699,63.477,11.230,-6.348,35.156
1687169486.800,122.070,60.547,12.207,8.301,-34.668
1687169486.804,124.023,61.523,11.230,-1.953,-34.668
1687169486.808,124.512,64.453,12.695,-15.137,-29.785
1687169486.812,124.023,58.594,17.578,-18.555,28.809
1687169486.816,95.215,58.594,20.508,-31.738,52.246
1687169486.820,100.098,61.035,18.066,-19.531,-6.348
1687169486.823,120.117,57.129,13.184,0.977,50.781
1687169486.827,95.703,55.664,12.207,16.113,88.867
1687169486.831,94.727,55.176,15.137,20.020,46.387
1687169486.835,104.004,56.152,16.602,22.461,29.785
1687169486.839,91.309,57.129,18.066,28.320,-8.789
1687169486.843,90.820,54.688,22.949,17.578,62.988
1687169486.847,76.660,59.082,22.949,3.418,63.477
1687169486.851,76.660,62.500,22.949,-23.438,27.832
1687169486.855,106.445,67.383,27.832,-36.621,79.590
1687169486.859,106.934,70.801,29.297,-48.340,43.945
1687169486.863,114.746,70.801,30.273,-52.246,24.414
1687169486.866,112.305,74.219,35.156,-48.828,82.520
1687169486.870,104.492,75.684,39.062,-58.105,79.102
1687169486.874,87.891,75.684,35.645,-67.871,12.207
1687169486.878,80.078,77.148,35.645,-77.148,23.926
1687169486.882,96.191,76.660,42.969,-86.426,20.508
1687169486.886,101.562,74.707,44.434,-96.191,16.602
1687169486.890,89.844,74.707,41.016,-93.262,43.457
1687169486.894,84.473,76.172,41.016,-106.934,7.324
1687169486.898,83.008,75.195,41.504,-114.746,26.367
1687169486.902,78.125,70.801,36.133,-102.539,36.133
1687169486.905,84.961,70.801,34.180,-101.562,20.996
1687169486.909,97.168,72.266,34.180,-100.098,53.711
1687169486.913,90.820,72.266,36.133,-102.539,62.988
1687169486.917,80.566,72.266,36.133,-102.539,46.387
1687169486.921,80.078,72.754,35.156,-101.562,59.082
1687169486.925,82.031,74.707,38.574,-94.727,47.852
1687169486.929,84.473,75.195,32.227,-94.238,-7.324
1687169486.933,91.309,70.312,28.320,-91.309,32.715
1687169486.937,89.355,67.383,33.691,-81.543,58.594
1687169486.941,87.891,68.848,35.156,-87.402,-21.484
1687169486.945,85.449,71.289,33.203,-82.031,-15.137
1687169486.948,82.520,70.312,33.691,-62.012,77.148
1687169486.952,62.988,69.824,37.109,-48.340,21.973
1687169486.956,74.219,73.730,35.645,-41.016,-10.254
1687169486.960,26.367,74.219,34.180,-42.969,21.484
1687169486.964,-51.270,72.266,40.527,-34.180,20.996
1687169486.968,-74.707,71.289,39.551,-33.691,53.223
1687169486.972,-91.309,71.777,39.062,-45.898,63.477
1687169486.976,-91.797,70.312,38.086,-49.316,52.246
1687169486.980,-92.773,69.336,35.156,-37.109,4.395
1687169486.984,-95.703,68.359,39.062,-15.137,34.180
1687169486.988,-80.566,67.871,38.574,11.230,103.516
1687169486.991,-80.078,66.406,38.574,30.762,71.777
1687169486.995,-72.266,62.988,39.551,36.621,7.812
1687169486.999,-65.430,61.523,38.086,41.016,-17.578
1687169487.003,-77.148,60.059,37.598,30.762,30.273
1687169487.007,-80.566,60.547,33.691,14.648,69.824
1687169487.011,-74.707,62.012,32.227,21.973,7.812
1687169487.015,-66.895,63.477,36.133,21.484,4.395
