timestamps,TP9,AF7,AF8,TP10,Right AUX
1689934106.366,20.508,30.762,26.367,21.973,61.523
1689934106.370,17.090,32.715,23.926,-29.785,5.859
1689934106.373,22.461,37.598,23.438,-13.184,3.906
1689934106.377,32.715,33.691,23.438,62.012,58.105
1689934106.381,37.598,33.691,22.461,82.031,24.414
1689934106.385,29.297,32.715,23.438,18.555,19.043
1689934106.389,20.996,31.738,22.461,-28.320,-26.855
1689934106.393,24.414,36.133,19.531,-10.742,-42.480
1689934106.397,41.016,34.180,18.066,50.781,32.715
1689934106.401,51.758,32.227,17.090,83.984,69.336
1689934106.405,45.898,30.762,21.484,46.387,19.043
1689934106.409,35.156,24.902,23.926,-11.719,9.277
1689934106.413,30.273,30.273,21.973,-15.625,19.043
1689934106.417,36.621,38.574,17.578,51.270,25.879
1689934106.420,39.551,35.156,15.137,81.055,46.387
1689934106.424,36.133,26.367,17.578,58.594,24.414
1689934106.428,26.855,25.879,20.996,4.395,6.836
1689934106.432,22.949,31.738,23.926,-24.902,48.828
1689934106.436,35.156,33.691,20.996,41.992,55.176
1689934106.440,41.016,30.762,22.949,88.867,15.625
1689934106.444,40.039,28.809,27.344,62.988,68.359
1689934106.448,38.086,22.949,29.297,11.230,61.035
1689934106.452,34.668,18.555,28.809,-12.695,47.852
1689934106.456,39.062,27.344,26.367,34.668,75.195
1689934106.460,42.969,32.715,23.926,92.773,19.531
1689934106.464,30.762,31.250,22.949,65.918,17.578
1689934106.467,25.391,33.691,25.879,3.906,44.922
1689934106.471,23.926,34.668,26.367,-17.090,27.344
1689934106.475,25.879,26.367,28.809,35.645,40.039
1689934106.479,37.109,20.996,31.738,84.961,27.832
1689934106.483,32.715,29.297,29.785,64.453,4.883
1689934106.487,18.555,33.203,31.250,8.301,4.395
1689934106.491,12.207,26.367,31.738,-24.902,-8.301
1689934106.495,17.090,26.367,28.320,10.742,24.902
1689934106.499,21.973,26.855,31.738,57.129,33.691
1689934106.503,29.297,21.973,33.691,62.012,-21.973
1689934106.507,41.016,21.973,36.621,41.504,40.527
1689934106.511,50.293,22.461,40.039,7.812,86.426
1689934106.514,32.227,20.996,31.738,14.648,30.273
1689934106.518,19.531,29.297,20.996,52.246,56.641
1689934106.522,33.691,34.668,12.695,61.035,1.953
1689934106.526,34.668,40.527,11.230,10.742,-20.996
1689934106.530,26.855,42.480,10.742,-25.879,75.195
1689934106.534,35.645,38.086,12.207,7.812,43.945
1689934106.538,52.246,38.086,19.531,59.570,11.230
1689934106.542,55.176,33.691,17.578,81.055,63.965
1689934106.546,44.434,27.832,15.625,33.203,65.430
1689934106.550,54.688,29.785,23.926,-8.789,4.883
1689934106.554,50.293,31.250,31.250,16.602,45.898
1689934106.558,41.992,20.508,29.297,56.641,73.242
1689934106.561,50.781,20.020,25.879,90.332,39.062
1689934106.565,44.922,28.320,26.367,66.406,23.926
1689934106.569,39.062,32.227,24.902,-1.953,49.316
1689934106.573,43.945,29.785,21.973,2.441,65.918
1689934106.577,50.781,21.973,20.020,63.477,43.457
1689934106.581,51.758,14.160,21.484,93.750,56.152
1689934106.585,44.922,15.137,22.461,54.199,33.203
1689934106.589,36.133,27.344,20.020,-17.578,27.832
1689934106.593,41.016,34.180,17.578,-8.301,52.246
1689934106.597,43.457,36.133,12.695,46.387,57.617
1689934106.601,40.527,30.273,13.184,76.660,68.848
1689934106.605,39.551,23.926,20.020,61.523,40.039
1689934106.608,20.020,31.250,20.508,-9.766,20.996
1689934106.612,24.414,37.598,21.484,-25.391,86.426
1689934106.616,37.109,33.691,21.484,27.344,62.500
1689934106.620,39.551,26.367,17.090,72.266,-57.129
1689934106.624,36.133,25.391,20.020,69.336,-1.465
1689934106.628,28.320,29.297,21.484,11.719,48.828
1689934106.632,37.109,27.344,18.066,-8.301,35.645
1689934106.636,37.109,27.344,17.090,24.902,19.043
1689934106.640,32.227,29.785,15.625,77.148,17.578
1689934106.644,43.457,30.762,13.184,74.219,4.883
1689934106.648,50.293,30.273,10.254,17.090,20.020
1689934106.652,51.270,38.086,12.695,1.953,83.984
1689934106.655,57.129,48.340,18.555,22.949,68.359
1689934106.659,62.012,46.387,20.508,82.031,18.555
1689934106.663,55.176,37.598,18.066,94.727,-25.879
1689934106.667,43.457,32.227,22.461,37.109,-19.531
1689934106.671,28.809,31.250,21.973,-6.836,35.156
1689934106.675,23.926,31.250,18.555,11.719,50.293
1689934106.679,31.250,33.203,21.484,68.848,47.363
1689934106.683,32.227,28.809,21.484,84.961,56.641
1689934106.687,33.203,28.320,25.879,30.273,60.059
1689934106.691,30.273,32.227,26.367,-16.602,110.352
1689934106.695,25.879,27.832,21.973,-1.953,99.609
1689934106.699,30.273,31.250,22.949,43.945,50.293
1689934106.703,26.367,34.180,24.414,68.359,99.609
1689934106.706,19.043,27.832,26.855,27.344,47.852
1689934106.710,9.277,17.090,25.879,-23.438,28.320
1689934106.714,2.930,16.602,29.297,-21.484,32.227
1689934106.718,20.996,28.320,33.203,34.180,35.645
1689934106.722,17.090,36.621,32.227,67.383,37.598
1689934106.726,11.719,33.203,31.738,21.973,40.527
1689934106.730,16.602,28.320,30.273,-37.598,47.852
1689934106.734,16.602,24.902,27.344,-35.156,54.199
1689934106.738,31.738,28.320,26.855,36.133,73.242
1689934106.742,33.203,36.133,28.809,72.266,46.387
1689934106.746,25.879,32.227,31.738,30.273,16.113
1689934106.750,18.066,23.438,33.691,-22.461,-1.953
1689934106.753,19.531,18.555,34.668,-32.227,28.809
1689934106.757,32.715,23.438,32.715,20.508,91.797
1689934106.761,38.574,26.855,32.227,72.754,34.668
1689934106.765,30.273,20.020,36.621,37.109,-15.625
1689934106.769,27.344,23.438,37.109,-16.113,0.977
1689934106.773,20.508,28.320,31.738,-19.043,-12.695
1689934106.777,10.742,32.227,26.367,23.438,-12.207
1689934106.781,18.555,33.691,26.367,80.078,17.578
1689934106.785,19.043,28.320,28.809,48.340,33.691
1689934106.789,17.090,26.855,29.785,-14.648,74.219
1689934106.793,16.602,20.508,33.203,-33.203,123.535
1689934106.797,11.719,11.230,34.180,3.906,63.965
1689934106.800,22.461,27.832,30.762,61.523,43.945
1689934106.804,31.738,42.480,35.645,54.688,71.289
1689934106.808,19.531,33.691,31.250,0.977,25.391
